Entity1|Entity2
53012|270828
35844|122874
255035|279901
141441|271086
167715|187528
23144|128418
267746|273436
117927|125571
47481|205637
29724|106517
16619|145706
15341|251784
2915|234539
5553|15585
116857|214426
85775|172961
8704|278367
10336|142884
97215|271848
129873|182652
79793|145166
78551|248253
53586|223230
77947|298391
53978|190587
27602|282740
141793|241965
123346|200178
123640|175776
30340|55479
110700|201208
205066|232999
98126|196260
217187|275539
48435|126379
22815|155785
59708|239284
136252|177557
147788|268568
248778|274879
229924|266986
85356|207690
117379|171118
8471|297722
135306|256054
14824|294757
128921|261715
14828|294427
60518|172101
4304|119313
9098|245726
128463|299741
148561|204432
66521|198130
84614|269235
155209|176948
123435|192776
147921|257559
27646|279066
97806|223130
210915|272411
223619|266576
79434|175109
135999|198871
155137|183326
55320|79406
198271|273298
80330|100720
21458|268435
11642|34639
73319|158344
28076|243427
91325|236720
41619|167951
24174|43019
29394|134058
8509|294659
27867|260872
236583|239213
109949|263916
8639|283910
92726|120409
229544|299158
147471|295241
61156|119243
15916|204205
66587|192753
135600|232076
47359|215807
191910|276869
172685|299672
116676|229854
28146|237732
15076|273919
2523|267259
14813|295751
73731|124127
9737|192766
10538|126284
122855|241333
217115|282145
8608|286478
35918|116932
172868|284438
4792|78947
147569|287137
4206|127588
122841|242446
11297|63335
17189|98580
192339|241218
154759|214679
180234|197374
141994|225605
173721|213664
29792|101076
167551|201497
154402|244196
72750|205720
35132|182242
79909|135823
154448|240384
98682|150302
149027|166037
59014|297229
92414|146494
103286|292473
34728|215755
172904|281438
155442|157886
179932|222359
54506|147118
4744|82997
198944|217576
116594|236508
166921|253736
160299|279082
166625|278309
16437|161052
141911|232310
217240|271878
172798|290205
2511|268355
53493|231206
148990|169157
142184|209648
17424|79177
124190|130375
167019|245513
153735|299493
248494|299197
73335|157106
5552|15955
9576|206276
110867|187604
198347|267166
211120|255574
93015|96537
161435|184679
92442|144083
205097|231208
53030|269539
216951|295889
48098|154618
74064|96624
117106|194083
192770|205331
135514|239046
67128|148022
48283|139270
65593|275428
41385|187573
173968|193017
14767|299734
48660|107986
42495|95434
80237|108514
161398|187780
47602|195809
59635|245630
2173|296458
204576|274484
23465|102067
248550|294605
3127|217283
205324|212404
28161|236581
15543|235364
154425|242673
160802|237684
236363|257137
134941|286940
229993|261574
66334|214055
160561|257671
236329|259968
154827|209314
185329|299116
261342|281111
154889|204191
261310|283769
99234|104895
116402|252842
55315|80090
267582|287472
136556|152863
48276|140057
78015|293137
59001|298444
242529|269615
104493|192700
60603|165483
130453|135226
78542|249343
28555|204031
17227|95648
23743|79134
27500|291583
154685|221020
11040|84866
111106|168129
23366|110437
229954|264890
117468|164366
136609|148545
211311|239383
61734|71556
255050|278979
280266|283174
110892|185947
23906|65578
98957|127962
147705|276120
134850|294530
154548|232438
173106|264964
42156|123680
73374|153986
80401|95028
130469|133881
173956|194420
5645|8435
186109|234252
66701|183749
217142|279727
78553|248616
30142|72363
242799|247385
161301|196143
135986|200105
11550|42601
198432|259799
122270|289950
179202|283258
67691|101552
3902|153118
72955|188991
34463|237991
48234|143660
78340|266263
99105|115484
85212|220204
59834|229428
29849|96672
48570|115785
9105|245574
72969|187790
130314|146548
73124|174928
115909|293607
24269|35598
34839|206883
23663|85900
129398|222657
42903|61855
186405|209629
30574|36591
78508|252310
17105|105897
97954|211055
42342|108411
116111|276882
16698|139681
30387|52105
53850|201733
92313|155048
179532|255792
173972|192992
117263|181257
61025|130491
72974|187349
147684|277717
223611|267138
79362|181383
41600|169983
230057|256406
192091|261942
147519|291429
29262|145458
73595|135763
267541|290942
128799|272369
210641|295113
161573|173517
280198|289687
10732|110638
9564|207582
3062|222957
66546|196745
92638|128293
236155|275191
16893|123577
210984|267200
128739|277672
167168|233841
36721|50743
186117|233980
236082|281254
15600|230886
16083|190799
148578|203946
9273|231720
53862|200938
34349|247601
35742|131986
53951|193566
191670|297338
30561|37679
42486|96499
5673|6269
173465|235479
124170|132598
41103|211283
129352|226778
130305|147680
86102|146441
148542|206979
141403|275227
36122|100519
122617|261584
60040|212388
117185|188133
217459|254127
192360|240032
191866|281034
3328|200960
4914|69310
242478|274715
72648|214533
180062|212187
80488|88095
92528|137335
148465|213277
15915|204843
23981|59599
204452|285154
65629|272824
98485|167388
217411|258139
92855|110175
29716|107883
160371|273658
48160|149876
85341|209537
115862|297951
179044|296645
5245|41867
117963|123569
154083|271292
61713|73546
27455|295561
35483|153616
161187|205848
41329|192687
21837|237662
84811|253748
23000|141134
280309|280624
84909|245618
166913|254864
86010|154237
60540|171067
97086|283304
204530|278740
128615|287813
135509|239909
22582|175780
54717|130120
48296|138769
217591|243263
192841|200009
103391|284280
223435|282464
53631|220268
5427|26835
135391|249687
116714|227058
149137|157462
97171|276275
105536|106264
33909|284323
3046|224478
42675|81047
229952|265922
104305|208447
9721|194752
91522|220973
90937|269530
148926|174873
103504|274956
154955|198765
10561|125014
35337|165790
248759|277734
24270|35794
84860|249626
116835|217088
3343|199854
15196|264648
135841|212417
198405|262886
22213|206470
48832|94216
223997|235874
191979|271490
110486|219770
28891|176483
5364|32105
40267|280868
78327|267536
11702|30335
40113|293638
147763|271433
73775|121078
123537|185076
61003|132600
9487|214195
110924|183693
105544|105937
223927|241266
136705|141061
198383|264236
66395|209521
72296|244054
23983|59667
66561|195735
54412|155543
97252|269896
40410|269075
198455|258278
116357|257031
3047|224485
210842|278756
15795|214995
53665|217551
111685|120575
267739|274965
204459|284246
149178|154437
117542|158714
84290|297086
4895|71120
29878|94652
161402|188409
135654|228253
210723|288664
153958|281879
148890|178228
11721|28875
172748|295202
210769|284852
67715|99896
71702|293287
92528|137604
204632|269917
35395|161125
52798|289420
211033|262949
66275|219423
55450|69324
46646|275761
185790|261293
204822|254174
92425|146135
242227|295290
186617|192656
9923|178100
21146|295215
67728|98805
172823|289000
21131|296462
205091|231856
123955|150744
136164|185991
42055|132600
42236|117572
72048|264548
34774|212612
273830|293605
3963|148529
3607|178079
14832|294967
180135|206355
17748|52992
92414|147266
92925|104853
122761|249693
67590|110463
211150|253297
29688|110556
10075|165565
136646|145836
223648|264559
179778|235938
98053|203285
15292|256824
80171|114862
198790|230602
71729|291258
135457|244507
161520|178462
280148|293679
55197|90533
230364|231388
154018|276859
103836|247623
30496|43483
142160|212411
9955|175531
54782|124996
66832|173406
248572|293094
97376|259516
148959|172495
148158|238979
129227|237368
47828|177765
71948|272990
117266|181541
117895|129328
53041|269379
141224|290207
15712|222040
280217|287934
41296|195742
16551|152394
128857|268087
72010|267873
3560|182097
72222|250220
36285|87345
40063|298067
53532|228668
60506|174127
11285|65233
48413|129258
33878|287105
135187|266939
28522|207390
248525|296925
16417|163546
154458|240291
34561|230423
61293|108789
42197|120919
97507|248968
60047|212378
174139|180079
30045|81076
22722|164590
40494|262370
92661|126877
154298|254001
84678|265173
160202|288234
35437|157813
59909|223821
35764|130674
47131|235838
59801|232822
78845|224995
217900|218010
49061|75662
135638|229852
161007|221474
85247|217939
110409|226711
141850|238524
59214|281531
10573|124367
135232|263527
154592|229620
198481|256925
59384|267432
180227|198994
235865|299833
47217|228609
3987|146759
34800|210760
130025|171512
166640|278117
80184|113822
128574|291949
148582|204061
23274|118835
42288|113530
117391|171528
136434|163863
41192|204493
21297|282939
73146|173653
29969|87401
48623|111943
217490|252103
67273|136883
4558|99398
198377|265597
27588|285028
186241|224102
204942|244984
92720|121894
16474|158944
54702|131692
97988|209172
192190|254606
111204|160587
123607|179733
160483|264803
204797|257054
16606|148029
79943|134019
36125|100829
41909|145053
99179|110084
29766|104363
65470|286676
52699|298110
9810|187794
5604|12613
34202|260448
17530|71371
129953|177271
109946|265029
104681|177729
98465|169363
98670|152349
42033|134748
153749|299445
16912|122662
129386|224328
28115|241342
124188|131486
24257|37280
3295|204304
142698|168016
236057|283916
42814|69909
242598|265310
91250|244090
79631|159896
54060|185062
141246|288641
130072|167496
71906|276738
17106|106587
27776|269571
11527|45367
123889|156393
21260|286123
86791|89883
27792|268265
54980|108722
21754|245130
79015|210988
34828|208553
84690|264250
36542|66263
73516|143075
8886|264599
155089|188159
92716|122351
110551|214890
28634|198330
255194|268460
128934|261929
48678|107521
236489|248123
248984|259599
180312|191799
166512|288640
61328|106138
97207|273863
65958|246133
97169|277021
105062|146182
198118|286741
242688|257491
47248|226363
52951|277295
66310|217090
3022|227037
236365|257996
141558|263049
149111|160479
66108|233849
115933|292743
30445|48122
192726|210464
43091|47067
22652|170609
2168|297945
142500|184837
10726|111948
71890|278237
97614|240394
21500|266242
123465|191883
66694|185244
155141|184321
35383|162516
223773|254548
173786|209614
179760|238055
97315|265226
211583|217798
167470|209491
153931|284636
154458|240898
14798|298280
74127|92527
109949|265206
66407|208964
217188|276862
55280|83947
17875|42883
4112|136654
84698|263704
2276|289044
79362|182319
129111|247649
85184|223347
167285|224878
134878|293244
211140|254603
135861|211658
21688|250690
55593|57976
42723|77663
135420|248241
166674|275578
60765|152993
86702|97342
55027|104968
191965|273530
29379|136634
153886|288409
117303|179120
173638|221838
9658|200677
98089|200795
91570|217832
30228|66260
116728|226637
185489|286747
116714|227801
105280|128253
92519|139048
136530|155952
92455|144361
148391|220114
192868|198554
4301|121025
167078|241995
248968|260717
110256|239559
154748|216796
147958|256070
78797|229369
5218|44924
286463|294349
24070|53052
47604|196982
105470|112514
242741|253181
166437|295181
109703|285440
230333|234488
48534|119801
22982|143372
30125|74784
261420|275787
198449|259455
65657|271361
116334|259413
42707|79159
199041|210332
72594|219903
217822|224372
53208|256054
98932|130907
34625|225652
86802|89201
123279|207291
242366|284391
117955|124841
8838|268793
16263|176798
49345|52401
17565|68790
53212|255737
8727|278050
47501|205458
61198|117201
59166|285858
217231|273465
97630|238998
36331|84021
92619|130654
3843|159130
104456|196733
142766|162683
28354|221840
66816|175353
142840|156914
167302|223752
29128|157684
54251|169662
136434|164325
79110|203539
110104|252534
41731|160211
109739|282804
117449|167170
142308|201057
67333|132430
97229|272575
21279|284876
5098|54996
40220|285614
11051|85180
35442|157911
172722|298216
160625|253645
141517|266697
85257|217613
61747|71826
85405|205334
98504|166779
205062|235500
192134|259836
142421|191648
48005|163833
141734|248655
54009|189783
80253|108655
179494|260388
16628|146646
3747|167178
105235|132412
204378|292282
23853|71293
73926|109474
53509|231198
4224|127615
85143|227026
16594|149452
48728|103733
111390|145846
78365|265329
236392|256575
211392|234455
33960|280962
217731|232602
67439|123596
34307|252137
217084|286290
47196|230923
47609|196774
72708|210741
61605|83700
97625|239561
66082|236406
84542|277118
104099|226505
155372|165214
90725|288211
29751|106096
28318|225037
91293|241072
242367|285035
86083|149193
210729|289500
205393|208112
2761|249098
36624|59933
248709|282976
117263|182524
185665|272350
180450|180899
130003|173633
147524|292347
15527|238139
53397|240705
224135|225380
204471|284654
192391|238383
91021|263614
205252|219835
153978|280971
74326|76431
210648|296250
141737|248290
261212|293815
148302|227794
84677|265870
10789|107088
110070|255246
42298|113242
10363|142480
3526|185657
67214|142385
111051|173863
105347|122999
204664|268667
173071|269038
90620|296866
97738|230257
47336|219383
61056|129215
40448|266891
160965|225222
147992|253422
48218|146188
16342|170500
16960|119207
73797|120320
110773|196962
90675|292274
4324|119456
167231|229487
198585|248983
204334|296117
66803|176504
92845|112144
73359|156836
110816|193684
135707|224915
60769|153218
85931|161957
130432|138434
66441|206731
91817|197694
123068|225378
36386|79809
185596|278485
204498|282013
292749|297292
111278|155331
92817|114691
210790|284061
35106|186057
103806|251247
34484|237656
5307|37932
261148|298756
85628|187079
198433|261146
223562|272560
167770|185192
191944|275872
84712|263082
179786|236414
80074|123777
9872|183323
91066|259989
84568|275043
74051|99395
65959|246752
65805|259459
11087|82518
77978|297694
17694|58437
55406|73990
28353|222318
59539|255250
84401|288891
136504|158840
35656|140488
67201|143576
104061|230133
47639|194371
116536|243261
204695|265731
109685|287652
111525|134932
40884|230815
18020|31397
8759|275785
223594|269969
66959|163706
147775|271842
105128|141601
198944|218802
97371|261145
97714|232677
4806|79589
28238|231854
204644|270013
5620|12048
17260|94522
198732|236418
71770|288856
179905|226429
60716|157750
22377|194117
22812|158016
104464|196494
148817|185268
198747|235191
10880|99755
10351|143663
148365|222789
47986|165767
192754|208529
205098|232363
72012|268735
91700|207519
2879|239585
141619|258345
167828|180247
255239|265026
103387|285917
40550|258589
230376|231417
3593|180327
16967|118845
46633|278095
161388|190470
91700|207495
204456|285661
41801|154747
71956|273411
103994|235548
84767|258631
49249|60852
35994|112554
67646|106776
42706|79743
42588|89525
97487|251360
80433|94023
104390|202717
122290|289845
42269|115981
60816|149424
17116|106549
236273|266303
59333|272485
98410|174775
14937|287410
179959|221865
110436|225179
42938|60449
179752|239036
85082|232446
179762|238208
110447|224564
198373|266850
192671|215820
115945|292527
3798|163403
77965|299094
10884|99568
16729|138714
141348|281258
135475|244438
136452|163320
130185|159218
154342|251371
148720|193702
33761|297945
27836|265444
61652|80213
4035|143763
135515|241075
67377|129337
55084|101065
90997|265988
16896|124874
54188|175448
192070|265658
261210|294358
5590|14715
18102|24767
55540|63118
267708|279239
61361|104273
173727|215223
47031|245073
122877|241537
22052|221279
8976|257997
10458|134994
136137|189527
160097|297905
61170|120114
147588|287601
28108|242932
104864|163754
8620|287570
3412|195525
198241|277910
4154|133940
28386|219805
97060|287200
173736|214456
65996|243879
65419|291773
42960|58751
103298|293739
23801|76095
73905|111708
97771|227953
142043|223450
129703|199078
47570|200527
86295|132131
40878|231659
160803|239269
186189|229415
123695|173461
60425|182136
10763|109715
59707|241731
148378|221959
15347|253532
173745|213690
41721|161676
78534|251961
103350|289216
299043|299889
21249|287960
186003|244819
104657|180740
16829|130577
53296|249609
166566|285240
160413|271643
16835|130066
155295|172179
28900|177222
16230|180274
191941|276233
54972|110392
267822|269906
67641|107461
79065|207861
11257|68776
23710|83801
217653|239676
136230|181685
92973|102059
41167|207719
22560|179262
21317|282370
29076|162672
154876|206876
198291|273889
34103|269733
10868|101119
98799|142735
48797|98668
180194|202613
48363|134693
47454|210145
141665|254835
186551|199742
160619|254920
128834|271580
161418|188608
79988|131436
129028|255503
148371|222922
92078|176547
40708|245892
21864|237092
66513|201251
16386|167426
148649|199862
4934|69400
248962|262110
27896|260678
17976|35497
92558|136680
84832|253658
192477|232141
35777|130858
42765|75134
15928|205487
148183|238555
86229|137682
2439|276503
4653|92730
66033|241119
2211|295420
86190|140933
267617|286534
34332|250878
267790|272176
122673|258720
18017|32137
65402|293422
72557|223855
154947|201335
217640|240377
67488|120273
242746|253766
48288|141011
111595|129590
34396|245555
34698|220491
103377|287411
86077|150281
117195|189129
236580|241230
47304|222708
86375|125527
36395|79629
61129|123798
116350|259249
16259|178069
217639|240490
255129|274501
248845|271782
67755|98133
117071|199403
41207|204607
53520|231236
110966|181614
9966|176169
198159|284520
22994|143376
117304|179896
61024|132729
41680|165314
4402|113679
129266|235567
29918|92973
60945|139292
78529|252628
66693|186489
17832|47570
242519|272630
15519|239551
167704|191046
92791|117452
92350|154056
134932|289584
22895|151685
53669|218798
9163|242853
60725|157448
67187|145390
129161|244399
160391|273629
116990|205971
59343|272137
17049|112582
9817|188559
35771|131564
49314|55991
173467|236908
129947|179109
179483|261880
98239|189477
92803|116401
21182|293849
205332|213535
92366|152674
142609|176746
3432|194279
11477|50808
10620|121939
15919|206404
129971|177128
9637|203533
122352|285230
36904|37494
123880|158407
35504|153695
192050|267875
185913|252950
155423|162144
123404|198242
115870|299257
261535|267860
274080|275256
48979|83985
85956|160640
2505|271242
67749|98921
255018|284506
154200|263681
142615|176581
74182|89265
72918|194179
23942|64820
15091|275222
210962|271105
122309|289097
23757|80181
49127|71726
29426|133958
197982|299869
55305|83253
72551|224660
103558|272632
204983|243093
179320|275811
141843|240758
41596|172524
191951|276020
135125|274059
179643|248993
217167|280406
174018|191592
48980|83829
110818|194338
122464|276345
41210|204531
47588|199373
136705|142905
3338|202168
160930|229290
5339|36104
261590|263282
117415|171116
59524|257293
79606|163296
10385|141592
123200|215212
41856|150890
98268|187456
4112|137968
11412|56333
22603|176043
261185|296890
9419|221757
53299|249677
61588|85972
166771|268723
173005|275599
47493|207432
160750|244173
54049|187569
198401|265180
142157|214497
36190|96968
111132|168079
86311|131297
211558|221717
35381|164122
52760|294569
130436|138759
97225|273811
23354|113808
60103|209387
55549|63107
11410|56576
211330|240688
66511|201845
8960|259932
61258|113566
229810|279664
79825|145315
47839|178755
79337|185844
255215|268323
34149|266346
73664|132414
16703|141530
8932|262244
41645|168581
29637|116656
10815|105995
9899|182023
72817|202661
136459|163210
167953|170546
116066|282928
173941|197855
134859|296014
141623|258882
135235|264777
135459|246189
147492|295955
229948|268269
11447|53573
98374|178521
54886|118067
17885|43503
61625|83043
129112|248672
73775|123125
91245|245971
9246|236233
92214|165545
59742|239307
54462|153285
30638|33558
35444|158926
173622|224315
185778|263930
33925|285112
65655|273003
167161|236730
109624|293654
9667|201349
124165|135346
217881|220814
54775|127462
5122|54295
224087|230050
72575|222956
104050|231997
186183|230792
40660|250378
11345|62094
141830|241993
129375|227168
3928|153414
128620|289834
14882|292826
141853|240089
85073|234165
135420|249739
41350|193093
134868|295526
66522|201054
98360|180014
173836|206994
16223|181507
142246|207454
67871|89079
79629|161725
72348|241769
216938|299112
92445|146560
92591|134442
61678|78728
217137|282649
142078|221508
34368|248409
11681|34247
110903|187558
41407|188454
160793|240903
35494|154931
123185|216755
161662|168780
153839|293827
17871|44742
30366|56283
91877|193670
105289|129227
223725|260169
4113|138101
29160|156384
117180|190885
73383|155773
180388|187390
34993|196497
167951|171124
85918|163969
66936|166637
41407|188425
61869|62920
5605|14281
224129|226592
67857|90185
23109|134294
154092|272857
3338|202466
11712|31688
4669|91982
14929|288963
93036|97442
41656|167744
86279|134220
40545|260071
79103|205535
186077|239469
78050|292936
153770|299474
17459|79018
34786|213783
179159|289381
3412|196351
55471|69825
65701|269296
147918|260910
117102|197112
128546|295885
34593|229787
72032|268160
4175|133037
8799|273541
115986|289802
97650|238803
135545|239231
85119|230481
34013|277882
66267|222345
80157|118035
42770|75350
65931|250238
205266|219453
30199|70174
53952|195923
84595|273954
52912|282137
67020|159757
230011|262817
11345|62263
122918|238776
98571|162394
5317|38277
78871|224719
11659|36205
8682|283298
230279|240596
235956|293669
27569|288567
153770|299426
104871|163788
55277|85850
17901|42380
129502|216602
117373|174686
23366|113131
160902|231742
191664|299960
286560|287761
40401|272057
204659|269892
60988|136164
49374|51535
35074|189909
84381|291668
3753|168121
9565|210037
80321|104338
185416|294248
223995|237841
79963|134077
10372|143035
92938|105713
274091|274121
11854|20037
73662|132967
147477|297875
78746|235292
141209|293829
34659|224449
23144|131603
97030|290621
124183|134106
135909|209441
111482|139668
191714|296261
111061|174614
97523|249711
191680|299088
48389|133466
5664|9554
124085|142257
97991|210876
130106|166747
124243|129084
142493|187224
148958|174989
185580|281079
173692|219191
90740|288334
186100|237897
27602|285864
23527|99794
97194|277050
49387|50663
66628|192516
261170|298707
135383|253045
148589|205638
28236|233235
223906|245886
41619|171124
123042|228864
123455|194587
173546|231274
2564|266901
84348|294565
49206|65577
98389|177885
274048|278350
4866|75859
103804|252741
255349|257482
136755|139261
60951|139314
9757|194181
248925|266389
41783|157476
35218|178076
116644|235633
49018|81207
85414|206051
167749|188161
92122|173576
230376|233153
135731|224218
261458|274734
60352|189063
67261|139899
98344|181667
35764|132751
17582|69018
29558|123570
261551|267024
167432|214448
4688|90681
116767|225196
148052|250023
123839|162519
186381|214493
110092|254929
10405|140471
104904|161232
80586|82698
123828|163445
198143|287109
92199|167389
172843|289578
9175|242551
3611|180087
173329|249184
65465|289185
21936|231957
61661|80626
109791|279953
42725|79351
192621|220831
186343|217596
9401|223816
8752|277686
198609|248470
73525|144458
104986|154468
148009|253648
59018|299984
66459|206662
46953|252696
72249|250315
230304|239266
142421|193147
49174|68368
48913|90031
129842|188646
67270|139250
167806|183244
128767|277826
17270|95055
205386|210309
141407|277288
61028|133108
111559|133247
117728|145516
30306|61622
123162|218760
79340|186032
147494|296332
148894|180521
5527|21176
236285|266704
136307|176661
148089|247348
79583|166075
199178|200819
166549|288026
273810|297916
111784|114860
103275|296846
141746|249498
21481|269902
35458|158375
109810|278712
217489|253911
52743|296647
155302|172989
59726|241357
130004|175462
65433|291964
148308|229205
236585|241751
116290|265191
65497|286643
98557|164177
97381|261787
43151|44101
43138|45180
92247|163503
59116|291885
54074|186076
86059|152801
92461|145732
66087|237591
242369|286080
47833|179796
28825|184685
154079|274395
72305|245807
22895|152602
155075|191737
248749|280740
65436|291600
79682|157806
136432|166334
73142|176288
36543|68358
55517|66340
73269|165748
65765|264338
91691|209600
135237|265499
116335|261526
23363|113716
11567|44257
34573|231879
48456|128118
117226|187563
29273|147486
236097|282321
54294|167866
66290|220759
130255|154721
2286|290280
91437|230667
155381|166374
160715|247846
98668|154791
160555|261106
135445|248054
36187|97988
3734|170140
59995|219110
160440|270658
91886|193624
79702|156339
249076|253794
10508|132171
261235|293159
24360|31017
179287|279223
217773|230472
14960|286980
52946|279920
192500|231131
122538|270738
60729|158214
192606|222319
116811|221819
80160|118301
73357|158655
17412|83460
40597|256225
48324|139277
98566|163305
148376|223443
85694|183254
48587|117332
16962|120856
67688|104838
42917|63763
67369|131303
30351|58152
34064|274285
148847|184242
98569|163079
53280|252125
73396|155391
211105|259645
166635|280744
4860|76760
29163|156733
211630|216110
65556|281816
111206|162827
192089|265180
40314|279772
36915|37597
60174|204220
74302|80156
16067|195145
254944|291661
61175|121315
66692|187685
186638|193807
136361|172432
30015|86102
92578|136333
179822|235226
85415|206583
204730|265049
92090|176841
79630|162448
40540|261114
55047|105657
185399|296625
117038|203333
23679|87723
29446|133343
34793|213824
41419|188147
34963|199717
41978|141753
35260|175039
67483|122076
11217|73491
160158|294493
8674|284562
40434|269883
47373|218322
36475|74204
72280|248165
90681|293757
199048|212412
3169|217195
103686|263008
65362|298093
97880|220628
11079|84936
28984|171663
192785|207830
98395|177890
142003|228500
274038|279684
116557|243336
117225|187892
11373|60577
167890|176938
186713|187517
4163|134696
74039|102132
27671|280722
22249|206470
35758|133783
167325|223810
35581|148475
11742|29931
73341|160079
27664|281327
230308|239334
41047|219089
92726|123973
33909|287236
74360|75451
34337|251714
8621|289023
103593|270787
148495|213872
166794|267928
255116|277348
105126|143562
142622|177075
55084|102546
172969|279607
179428|267807
78991|215599
142876|155852
53889|201872
217323|268547
117142|194580
72497|230315
136696|144503
67411|128132
191929|278805
59785|236801
267747|277709
135882|212049
242466|278850
42456|102208
90870|278214
5274|42587
9606|207327
24188|45552
27720|276693
122290|291568
35898|122216
60125|208624
91938|189562
97226|274764
97323|266717
27610|285818
59338|273954
28951|174532
72926|194680
9819|189634
97632|241079
67759|99270
61125|125612
17421|82958
167704|192317
67386|130233
185416|295033
142442|191933
147462|299443
91119|257504
173571|229580
9912|181966
23927|67314
155336|170199
42746|78211
97921|217111
3196|215089
71871|282211
66812|177781
104623|185149
74180|90566
72068|265867
17660|63151
27482|296549
80111|122583
97713|234394
3672|175600
3185|216040
160926|230553
154889|207329
147938|259969
217513|252874
85014|239902
166831|264718
80103|123223
104911|161280
148897|180386
103717|260384
173603|226910
35581|148577
4348|119520
98225|191931
199104|207458
153849|294063
91723|207562
79677|158791
85343|212810
54274|170058
27511|294192
116614|238789
255170|272642
123433|197130
40292|281941
155316|172310
55162|96373
11323|64955
92862|112989
23979|63039
36239|94021
124027|147795
42617|88945
78335|270161
161144|212897
47178|234781
116021|288023
167287|227314
59776|237711
248594|294217
235891|299976
48001|166352
4892|74456
211031|266176
48630|114147
110396|230660
161336|196880
109622|294904
54532|148570
110404|229975
91757|204660
36569|66729
179581|255445
97971|213356
179073|297599
29556|124493
85711|182164
86661|103315
11225|73146
79396|182019
42464|101716
116378|258471
205159|229301
24000|61363
67270|139932
5187|50009
136500|161166
43055|52645
17305|92777
160517|264878
185546|284591
123908|157746
103686|263095
84927|247460
79088|207804
36885|40586
224102|229945
30375|56606
223377|290126
22755|164797
17370|87426
79727|154787
18014|33965
66627|193455
86750|96125
98710|151851
97930|216593
79038|211935
36153|101288
185458|291821
167604|200882
147872|265787
78000|298083
154652|227328
17182|103103
23174|130066
61116|126529
111826|111844
9283|234437
3332|204059
21444|273672
210633|299329
280251|288180
110612|212594
142384|196982
110079|256868
103655|265764
46941|254493
4620|97193
40967|226104
160810|240439
91834|198384
10460|136773
53901|201098
117887|133095
198912|223628
116767|226056
8660|286177
172984|278534
42972|59674
11398|58902
185900|255079
98547|165462
167517|208466
105119|144541
180061|215909
217804|229017
21416|276049
11234|72564
204705|267635
99034|125317
186343|218782
185440|293732
34391|247697
204556|280027
47079|243219
167589|202468
2321|288049
17918|42060
61232|117086
41642|170144
60416|184855
30591|38787
98962|131315
230380|233759
166661|279541
79830|146310
53597|226546
48129|156094
74346|77204
229915|272380
35347|168316
71687|297905
109848|276352
29788|105452
230027|263076
10222|156579
52725|298918
141189|296457
129096|251698
211013|268437
173211|260100
166655|279953
161187|209505
27527|293182
5497|24489
129530|215674
29325|143973
30396|55080
98535|166810
52811|291708
33999|280282
123137|221973
11466|53403
135457|248006
79228|196205
98486|170891
261398|280765
65753|266094
142750|166961
98017|209825
217233|276491
53002|275872
9819|190086
54670|137415
98896|136874
36241|94184
73736|127784
67180|147829
148777|190872
66713|186594
97470|254993
204927|249337
55261|88533
179972|223185
148293|231064
60054|214984
97151|281486
